Frequency(Hz),REC0.wav,REC1.wav,REC2.wav,REC3.wav,REC4.wav,REC5.wav,REC6.wav,REC7.wav,REC8.wav,REC9.wav,REC10.wav,REC11.wav,REC12.wav,REC13.wav,REC14.wav,REC15.wav,REC16.wav,REC17.wav,REC18.wav,REC19.wav,REC20.wav
6359.375,16.6448,26.6159,16.2508,14.6846,31.1864,28.6115,15.9081,14.3397,13.7957,9.8333,10.6606,15.2264,15.3721,24.9044,20.6792,18.9304,27.3334,24.6146,23.246,22.2684,28.4978
6375,12.6874,22.8713,13.8227,13.3589,19.685,26.7616,11.7718,13.3463,14.7293,17.141,17.4207,14.6025,13.365,26.3281,22.4134,12.4414,22.5571,23.982,27.6903,20.7343,23.0673
6390.625,14.1563,24.6505,16.8512,16.0506,23.1106,20.6605,12.3526,14.9603,12.8841,11.483,15.1503,11.5366,15.3731,19.26,19.312,12.973,21.9066,23.9696,21.1729,20.7878,18.9402
6406.25,12.1449,18.6726,11.9888,12.0209,16.3577,19.3498,15.4484,16.1375,9.6233,18.6033,14.7997,13.878,13.5146,19.6587,19.2985,15.4907,18.4796,18.0698,16.2876,16.7688,18.9882
6421.875,15.7388,19.4045,16.4951,14.1734,20.6533,19.4981,10.4975,10.1401,20.0697,7.7281,12.1386,16.985,15.1926,17.3606,16.3763,13.1132,18.0091,17.128,20.0085,19.3603,19.0349
6437.5,13.4192,17.3163,16.1257,15.0346,18.5582,14.6035,18.4138,15.6795,14.6599,19.8178,16.3604,12.1874,14.6197,18.0782,15.718,15.0003,19.0115,17.9881,20.891,14.7945,16.652
6453.125,16.1492,13.9561,11.7406,16.7513,17.164,16.7869,14.4771,14.8641,15.4537,14.8656,13.8006,17.0068,14.446,19.8212,16.8433,15.6364,11.8801,17.5574,14.2343,16.7736,16.7885
6468.75,16.9584,22.5677,19.7309,14.8045,17.1174,20.5299,17.4017,19.5046,14.4865,14.8402,17.1876,17.5734,20.0098,17.1434,14.6408,16.7206,21.3609,17.6717,18.5315,14.2294,16.7288
6484.375,17.2707,16.1552,14.9652,19.4411,19.7324,20.1061,18.2643,17.824,20.1777,19.3811,19.5964,16.9232,15.5541,16.5687,18.0132,18.3499,19.3854,16.9354,19.6953,21.5687,21.0377
6500,19.5356,25.893,19.2019,17.6995,24.2194,24.1195,17.9044,17.2207,18.1905,19.0899,18.5498,21.5846,18.7321,23.2988,16.9679,19.0982,19.7992,24.3763,19.7158,17.2785,19.8699
6515.625,21.1473,20.9524,21.777,22.7016,18.0588,19.8014,22.3145,22.3288,20.9991,21.151,17.2773,20.5997,19.8721,24.1648,22.0608,21.268,25.8793,23.031,26.3589,18.8004,21.261
6531.25,22.7938,30.4375,22.4974,22.0481,35.5447,26.6863,21.1038,17.8363,18.8234,22.8085,24.8506,19.9245,24.2742,29.1575,20.7018,21.6545,26.8289,26.7608,28.7888,23.7962,27.8497
6546.875,22.5296,30.57,22.59,20.1127,23.5283,34.6933,25.6032,28.3954,25.2,16.9297,21.8013,25.717,20.11,29.3651,22.3047,21.2983,31.7782,32.1286,29.0433,22.9141,26.2038
6562.5,23.746,31.5415,25.0481,23.8127,37.4862,26.3148,21.501,22.9797,24.2874,28.5562,22.7157,20.3375,25.5008,31.23,24.8163,26.2452,31.2492,32.5808,33.5163,24.2983,31.5425
6578.125,26.8855,38.7196,26.4283,25.9452,36.538,38.3095,23.0842,23.599,23.1453,23.66,27.6363,28.0032,25.0083,36.9698,27.9734,24.5845,33.446,33.6143,34.7854,26.6316,28.5866
6593.75,25.0988,36.3339,26.8182,25.7987,35.9459,34.9627,27.6048,24.684,28.5816,27.059,22.9269,29.6579,27.591,34.434,28.6877,24.6688,39.602,37.2277,32.3877,28.6914,34.5293
6609.375,29.254,39.1627,26.4943,28.4498,34.04,38.0728,28.2657,28.6931,23.5081,24.483,29.6598,20.935,25.5222,40.2579,28.0009,29.9295,37.225,37.8188,39.0125,28.6959,36.357
6625,29.389,43.6182,30.8775,25.1126,46.6565,43.4806,26.6463,25.7656,29.6325,32.3613,25.2228,28.8779,24.6161,41.8646,30.8471,26.7053,40.7341,40.2272,41.3652,28.5334,37.126
6640.625,28.721,45.0694,24.0587,27.634,36.1087,41.9989,25.5022,29.0963,22.8259,22.4624,29.7765,27.0549,30.5429,38.4384,30.1046,25.3663,42.3623,41.7797,40.0915,28.0246,36.462
6656.25,27.8717,39.7785,30.0606,27.4463,44.1321,36.6185,25.4022,27.9602,30.8195,31.0412,25.7918,26.7849,27.5979,40.7493,31.5145,30.9813,40.0595,41.4407,40.2794,33.0493,38.6974
6671.875,30.4696,42.915,26.2897,26.9825,37.5039,40.2582,29.3022,29.3823,27.2767,25.4024,28.0864,29.7951,26.6981,43.2486,31.4939,24.6166,41.5066,42.1352,42.0643,30.0076,35.8705
6687.5,27.1221,45.9184,31.1659,29.1613,45.5636,47.8709,26.8129,22.0549,29.5311,30.2507,23.9857,24.6252,28.8213,43.2021,32.1826,30.3901,43.3546,40.9363,39.7501,31.2507,37.1961
6703.125,29.0251,40.0408,28.8475,25.0291,40.1299,42.5449,28.5954,29.861,23.0558,24.5823,30.9957,29.2108,24.4005,38.452,31.3914,26.2615,36.5783,40.3088,38.9391,29.6466,38.6459
6718.75,28.0474,42.8285,23.6707,27.8488,42.1618,38.4204,23.6324,26.0278,26.8429,25.2307,25.9171,25.669,26.1048,39.6567,28.9596,24.85,45.5374,36.9612,41.8158,28.4515,33.9981
6734.375,26.0343,39.0362,29.4386,26.7849,33.8804,36.4091,26.7811,23.8699,24.912,26.5758,23.2759,22.933,22.9361,40.6368,28.2456,25.8924,37.0134,42.4461,34.9649,28.6544,35.9994
6750,25.9527,36.5597,25.5255,24.6608,40.2742,41.3345,22.8911,26.5914,24.9751,27.5824,27.7182,26.2443,29.9155,33.1628,29.6373,26.7882,37.1437,35.3632,35.9663,28.9981,34.2484
6765.625,23.5648,37.7828,22.4983,22.8933,29.7887,29.9037,22.8048,24.0921,22.9177,18.4087,22.0127,23.0219,18.9479,36.5651,26.2929,21.921,33.2603,35.7312,34.6782,25.0383,29.8356
6781.25,24.0261,34.1674,24.5586,25.0412,41.8777,30.0919,22.2722,21.1272,22.6323,22.4298,20.4645,23.9013,25.789,33.5368,25.2561,23.172,32.3046,28.169,30.0293,23.5713,29.2362
6796.875,22.2984,28.6401,19.2168,17.2359,20.4159,37.6617,21.9938,20.0251,23.2813,23.9026,21.6611,16.8825,20.5151,28.2673,22.4743,21.2638,30.1711,34.3043,30.0057,22.8113,28.559
6812.5,20.4859,28.4903,20.6554,21.937,27.2246,12.6819,21.8857,23.1347,17.3909,23.8169,22.9943,26.0039,21.3328,27.2189,23.1916,18.8984,28.3656,23.7694,26.017,23.2683,23.7604
6828.125,18.1945,24.5072,19.0286,14.5325,25.5555,35.7564,13.7928,14.8927,17.1709,13.3876,15.0954,12.1917,13.7455,21.4738,18.3819,19.6474,21.9051,26.1551,24.3227,15.0066,21.7307
6843.75,17.3133,20.5632,18.3855,22.2833,16.422,22.9112,15.6371,16.3202,15.1448,13.8381,19.9149,19.8579,20.2095,19.8035,18.8424,13.2141,22.9817,18.2559,17.8506,18.6358,20.2976
6859.375,15.3759,19.4229,17.238,12.515,24.0029,11.8129,21.3352,16.9503,18.5825,18.4499,16.2744,15.5061,13.8108,16.5295,15.9166,16.6888,14.2022,18.3198,16.8586,15.4585,13.8073
6875,14.2638,11.395,11.2637,12.8473,10.313,18.4968,15.3755,13.0502,11.7679,14.1469,13.3961,14.3713,13.7456,14.4261,12.3162,13.9403,15.8428,13.4346,13.695,14.1428,16.0588
6890.625,11.4925,10.2447,10.9761,10.9687,14.908,5.7694,10.7137,14.8792,15.5194,9.7496,10.0406,9.9975,11.4744,12.2748,10.095,12.6798,9.4247,11.8384,11.6459,8.4709,8.6826
6906.25,11.9296,8.5967,10.0426,13.6858,9.6373,13.5521,10.0297,12.2312,8.7481,9.0193,13.8166,10.4535,12.3691,6.1925,7.1971,10.6959,7.9545,5.4215,7.1377,10.4651,8.8058
6921.875,4.5485,4.478,10.5827,7.7625,12.8944,7.9298,9.0026,8.0433,10.3694,15.3544,4.9718,8.1325,9.6972,4.9117,9.2898,8.4964,5.7141,6.461,7.358,6.8131,6.1753
6937.5,11.6461,7.838,5.3498,7.4201,6.7199,3.3488,10.0908,13.7534,7.2141,2.6662,9.9795,11.3169,9.1695,6.9842,7.7335,7.0557,5.6565,6.8592,5.2994,7.8159,9.3848
6953.125,2.9798,5.5287,9.2672,6.0063,11.9252,7.167,3.8028,7.5359,5.8081,12.8345,4.7376,2.0771,6.9866,5.8476,6.3011,6.3827,7.7426,5.4167,8.95,7.351,7.5167
6968.75,6.5356,10.3092,3.631,4.4437,10.1928,11.7085,4.3515,8.5533,6.5739,4.92,5.4632,10.6766,6.3421,12.0426,9.0059,4.3998,7.9126,12.2948,10.0174,7.8683,7.862
6984.375,1.8601,14.6414,5.4096,3.4697,15.3882,10.8593,4.4218,5.0053,4.4832,7.0333,5.3873,5.5443,6.2557,11.5591,6.9609,5.1627,14.4942,14.1758,11.514,7.6482,11.1878
7000,2.8946,15.3101,7.2376,4.6338,19.8561,16.3526,4.8785,6.1692,3.0306,7.5017,3.8869,3.4598,3.9552,17.7945,9.9076,1.9741,14.6283,12.1703,16.828,11.4453,10.7104
7015.625,2.3567,19.6869,3.0619,4.3453,12.6757,15.6868,4.6829,5.6605,2.7986,3.1053,0.9052,3.7319,6.7229,12.5241,10.8688,2.426,17.97,19.9895,15.8262,10.4259,18.6524
7031.25,1.5594,20.6272,1.3849,1.0554,18.3771,17.85,1.9315,3.6825,2.5925,6.8811,2.666,2.7037,2.3726,22.7644,13.5306,3.0672,18.3496,18.3826,19.8898,12.5371,14.7319
7046.875,3.8652,20.3877,2.9278,0.6573,18.7067,21.2488,0.8352,2.9864,2.0563,2.469,3.3933,4.6336,0.929,21.3001,14.4216,1.8072,22.3784,21.7134,18.2172,12.0224,19.1135
7062.5,3.8471,26.5216,5.3149,3.5557,28.4862,27.3563,6.2368,4.2223,2.3747,5.3095,0.765,3.2797,4.6072,20.4977,12.9319,3.2527,22.5743,19.6746,24.9766,16.9566,20.7696
7078.125,2.8369,22.575,3.0974,3.6876,15.0488,21.2855,3.7661,1.9115,2.5573,11.5149,2.2798,3.0314,6.3046,26.4672,15.838,2.5198,23.0244,26.1044,24.3533,13.7214,17.9896
7093.75,5.1823,25.3535,4.9375,3.5327,37.9713,26.0945,5.471,6.6181,2.3312,28.1647,3.8919,11.0527,2.9998,21.8676,14.1153,1.1699,26.5534,21.7908,21.6636,15.9174,22.9127
7109.375,3.0231,29.7868,2.272,1.84,16.8411,24.6527,3.3927,4.7717,3.5139,6.3263,3.1373,1.8866,8.9994,25.5741,16.9454,4.8279,23.7584,27.3286,25.955,18.2274,21.7873
7125,5.0118,22.2218,7.6597,3.9915,25.9317,21.3353,8.2056,9.0684,4.8236,29.2538,4.6616,3.8994,4.0343,23.3941,16.1573,5.6158,26.8564,24.7081,25.8496,15.2518,22.6923
7140.625,4.8544,29.5471,2.0024,5.757,22.3163,27.5338,1.7507,3.2234,2.6558,27.2267,8.8915,7.3189,3.282,26.5624,16.6736,3.3396,24.9621,24.7791,24.736,16.3755,22.6899
7156.25,5.3936,27.1999,6.304,4.5539,27.6972,24.3503,6.0456,3.994,7.1138,24.595,0.7528,7.5024,9.1334,25.7704,18.6723,5.6394,22.2102,27.6744,25.1718,17.8673,21.5467
7171.875,6.239,24.4715,7.0162,3.4419,23.9494,24.0067,3.6468,5.3997,6.1185,30.0027,8.9143,4.298,1.1614,27.0936,16.1163,6.9137,28.182,21.4622,23.9405,16.8545,19.1647
7187.5,7.5453,21.7172,4.0555,7.8892,20.6802,23.4993,6.9615,10.323,3.992,25.3259,2.8762,12.7609,9.084,20.5438,15.3877,6.2768,21.5002,21.7111,21.4946,14.8085,22.4935
7203.125,5.2709,24.984,6.9558,6.6758,23.4708,20.0822,4.6839,1.8466,7.2036,34.0094,5.0845,3.8689,6.3953,21.2453,17.8367,6.299,21.3799,25.4693,20.7602,15.4131,19.6304
7218.75,7.1197,20.5413,9.6231,5.3029,21.4889,26.65,10.1785,11.2652,6.9892,27.0971,9.303,5.3545,5.786,23.8418,11.5775,6.4193,22.0972,18.1885,23.9453,15.1976,18.4999
7234.375,6.6268,21.7783,8.2176,11.7193,18.9255,19.1445,4.0281,4.2909,5.4673,14.8913,8.7744,11.8669,6.779,14.0164,15.1248,11.9885,17.3308,19.9737,15.315,12.3945,17.7631
7250,7.3851,14.6517,7.9621,8.2136,17.1122,16.5249,12.0742,7.8295,14.3553,18.6882,8.3092,10.8952,10.5989,21.9259,12.9429,5.1133,18.0532,14.2608,18.6227,15.8844,14.7999
7265.625,9.1812,18.9288,5.1136,6.0755,16.192,14.6296,8.0741,14.0437,6.4137,27.9675,8.5709,4.2851,12.3235,14.1761,11.0297,12.1773,16.0294,18.1137,15.6364,12.9171,14.2954
7281.25,9.6942,14.9436,13.5,9.7983,14.4462,16.2315,10.0959,6.9931,10.7742,6.5189,11.5547,10.6735,9.1653,17.0751,13.1607,10.8653,16.0868,13.1291,14.6203,12.9007,14.3695
7296.875,10.399,11.0114,10.9705,11.956,16.4462,10.838,10.2974,10.8992,11.9288,10.7503,7.5296,17.2211,13.092,11.6694,13.0885,7.2146,13.9613,13.8202,15.2721,12.6717,12.993
7312.5,13.0136,13.8691,10.8651,9.9286,7.8981,16.6133,11.6257,8.0068,8.7972,10.4924,11.843,11.0017,9.3627,14.9494,12.2294,13.4414,11.0109,12.4135,11.4589,13.6806,14.3052
7328.125,10.404,12.9628,11.3861,11.6374,18.4802,9.6925,11.1456,13.6276,13.6128,13.6255,11.413,12.5368,12.4295,17.3913,13.403,9.0373,15.2513,12.4101,12.8514,10.8237,12.2311
7343.75,13.5703,18.272,11.2984,12.8492,14.2732,17.1895,13.3651,14.3915,11.2168,6.744,13.6587,20.5395,9.998,12.8109,12.9511,14.9424,12.5582,18.4357,12.7954,13.6467,12.7575
7359.375,12.4352,12.1694,13.3388,12.7393,15.839,15.7344,14.0865,8.4729,13.59,13.5506,13.394,7.8007,18.2763,15.7845,13.9179,11.754,14.472,11.2692,12.122,13.2843,13.0088
7375,14.7648,18.7579,12.656,13.4948,14.7753,18.9494,13.0808,14.5514,14.1243,15.2394,9.2269,13.5914,7.757,16.7188,15.1459,12.9189,18.8366,18.9909,20.5279,11.9071,16.3618
7390.625,13.0836,18.8136,15.5227,10.9963,22.7581,18.9149,12.2336,13.0893,11.7982,21.1841,17.2325,16.5726,17.0029,19.0503,13.9417,14.434,17.5487,18.0886,16.7282,15.6864,17.0794
7406.25,14.9177,23.6266,13.0677,15.0432,20.8077,20.5216,15.6742,17.6646,15.9231,11.9769,13.7518,12.544,8.9539,21.4867,15.7344,12.0571,19.6121,20.8269,19.9825,13.6812,19.4058
7421.875,13.5725,22.188,15.7765,14.7119,21.6575,21.1589,11.9109,9.9722,13.1304,17.9673,12.1131,12.9578,15.9194,19.7671,17.9168,14.9115,24.8859,23.6669,21.0923,15.9712,19.043
7437.5,15.2128,26.1439,13.2828,13.0814,23.8502,24.9846,13.234,15.9032,12.6841,9.9657,13.3332,14.2591,15.1679,26.9545,16.8902,13.399,23.2132,21.5855,25.0064,18.9251,22.1237
7453.125,15.9578,25.7797,16.6112,14.7023,26.4386,26.4664,15.9482,13.6361,15.9138,12.5143,15.3056,15.8152,15.8751,23.9147,19.2155,13.8018,24.9424,27.0731,25.6431,17.2519,23.7229
7468.75,15.0192,32.8184,13.7063,12.5513,26.067,28.4968,13.156,14.2591,12.3246,18.129,10.1079,15.0757,14.1994,31.4778,20.8785,15.0017,31.2498,30.2344,27.7368,18.9035,24.2089
7484.375,14.7936,27.2287,15.0743,14.9233,32.0785,30.2165,15.2165,16.1,15.237,14.4812,20.5024,13.5517,12.1699,28.5541,20.0384,13.7384,28.7185,25.7378,28.0634,21.2411,28.4659
7500,16.5038,36.9057,15.2634,12.4575,33.099,27.8736,13.7269,13.7839,13.1014,11.8188,11.2726,12.7431,13.8845,30.4765,21.6923,14.2023,31.1963,32.8539,31.46,19.7392,25.1887
7515.625,14.38,28.1052,16.4079,16.4989,27.963,35.922,13.7356,10.1421,13.805,15.4865,14.7394,13.7286,15.4158,29.6347,23.0142,15.8866,32.0378,30.4078,28.3497,22.7533,29.7114
7531.25,15.8956,38.7662,12.6039,12.4562,35.8133,32.0029,13.1231,17.4272,16.5363,17.3911,14.4449,17.0071,14.3793,37.5139,21.2279,10.1761,32.9697,34.5698,34.9486,21.7734,29.0084
7546.875,15.1052,36.0064,17.1457,16.3743,32.9055,30.3994,17.6011,14.6639,12.4778,17.1844,17.0066,12.5537,11.1893,32.7172,25.7498,19.243,33.9021,34.5714,32.2478,22.2372,29.9947
7562.5,14.1596,34.9692,13.0011,11.5433,34.6169,37.3874,10.5874,11.5288,11.5762,10.2703,14.2809,16.0705,15.2907,36.6487,22.8678,10.8501,37.1716,33.1073,35.1134,27.7496,31.3625
7578.125,17.5921,35.6352,19.316,18.6962,35.8587,34.0709,12.0008,13.2202,14.3339,13.1411,11.3398,11.7198,16.9631,30.3284,23.5871,14.2714,32.0069,36.9484,34.385,22.4855,32.4205
7593.75,13.4268,38.305,15.032,8.3039,32.3085,34.4508,15.5816,15.787,15.8972,23.5201,19.3649,17.1634,11.398,39.0054,27.475,15.3699,36.4231,33.406,37.3272,23.3816,28.4337
7609.375,17.3184,34.6334,12.7044,17.5101,41.2629,35.8953,14.7139,13.7845,13.7087,11.9183,15.0554,11.7121,16.7958,33.1074,24.2084,15.9295,34.298,37.3851,31.6409,23.7723,31.0758
7625,15.2872,35.7911,18.2873,17.0263,27.1717,34.4305,13.0623,17.0292,16.7026,12.9459,14.1527,17.8238,16.2947,31.0719,25.5131,16.4207,34.7035,33.3547,36.0373,27.0083,33.1974
7640.625,17.5872,37.7672,19.6915,14.1493,38.5676,30.2549,17.0247,17.2573,13.5293,15.1621,16.1279,15.9774,14.7133,38.5605,26.5702,13.4428,34.9054,33.1929,33.2429,27.1403,30.3533
7656.25,17.1839,34.6534,15.3311,19.0352,31.1764,33.4733,17.863,13.1676,16.9598,18.5255,21.2767,14.3585,16.3611,29.6246,23.8034,19.153,33.5412,35.4837,31.5699,22.196,31.0797
7671.875,17.8636,32.5602,21.0973,14.15,35.4798,36.267,13.5775,18.041,19.5294,19.2657,17.6992,18.5154,19.444,35.4509,27.2318,16.2232,33.3257,31.1323,34.188,26.7446,29.1689
7687.5,17.787,34.0339,17.73,21.553,27.2516,28.7466,21.0133,21.3517,16.2921,14.0643,16.997,16.5968,16.9372,30.1563,24.3855,18.7566,30.4607,31.7062,32.2602,26.1584,31.0486
7703.125,20.1729,30.7732,18.3185,17.444,31.7586,32.7631,17.8862,18.0328,20.2578,22.1112,22.1536,19.4838,19.9381,31.0342,25.1285,18.8087,31.5846,29.8392,27.586,24.333,27.7249
7718.75,21.1938,29.966,19.8738,20.6761,28.1853,26.4656,19.7208,20.9279,19.9386,23.0336,17.9992,20.9379,19.664,31.791,25.8864,20.7118,28.7862,30.6045,30.9796,25.4001,27.9327
7734.375,21.9113,26.4814,24.0255,21.153,29.4482,29.219,21.5104,19.4866,22.9238,20.6342,22.337,21.2238,21.3924,27.3514,23.7167,21.1401,28.3667,26.6549,27.0494,24.51,26.6412
7750,21.9722,29.5834,21.2191,21.7037,24.6514,26.7136,23.0124,23.0136,20.3414,20.6356,20.9641,21.7667,21.0706,23.8008,24.8683,21.7356,26.9691,26.5652,27.3897,24.4112,26.2221
7765.625,22.9085,25.3573,23.5083,23.0114,26.0372,23.6304,20.5724,22.4501,23.5973,21.7581,23.5755,23.2489,24.0755,24.6688,23.7795,22.192,24.4535,25.8285,24.2887,23.6494,23.9309
7781.25,24.3153,22.1809,23.0671,24.0573,24.3871,24.895,25.7066,23.1969,23.1552,27.9815,24.4134,22.5027,22.9463,26.6233,23.9214,24.71,24.3592,23.172,22.4828,23.798,24.8226
7796.875,23.5078,22.6455,24.4866,24.0808,21.6854,22.1979,23.6097,25.7184,25.168,20.3902,25.3187,24.6547,26.0701,21.5252,22.9549,24.2895,22.1144,22.4138,22.2121,22.8936,21.6888
7812.5,25.7908,19.7729,26.0363,25.7476,19.8668,19.0154,26.3195,26.1778,25.8356,24.4953,23.3383,26.0903,25.858,19.5513,22.0016,25.544,19.9835,20.4856,21.1261,22.8424,21.1146
7828.125,25.3,18.9481,24.9902,26.8338,20.4653,21.7262,26.2957,25.0511,25.192,30.5271,27.6752,25.6413,25.746,20.1135,23.1522,25.4821,19.723,18.0375,17.8223,22.174,20.0039
7843.75,26.7314,17.8524,27.2178,26.5307,16.9662,15.9585,26.4651,28.0024,28.345,27.5734,27.0349,28.3056,25.9514,16.5018,20.9277,26.7036,16.4718,19.1001,18.1452,20.1335,17.163
7859.375,28.2441,13.9537,27.1585,27.79,16.4379,17.1183,29.1152,26.8424,27.0116,26.9794,27.7755,28.0211,27.8174,17.1692,21.5099,28.0975,16.0804,14.8161,15.7749,21.5033,18.4706
7875,26.505,14.5309,28.9141,27.9584,15.0313,15.1102,28.4401,28.4244,29.6004,26.3123,28.0765,27.59,27.967,14.2316,20.5092,27.8174,14.1716,14.3578,14.5029,21.4111,16.4289
7890.625,27.5943,13.7042,26.1278,28.4143,13.7676,12.7208,27.0405,29.5217,27.9991,29.7577,28.317,28.6191,28.6546,11.5397,19.5641,28.1617,12.959,14.6502,13.5539,19.3171,15.1511
7906.25,28.1288,9.8487,28.228,28.867,13.3693,13.3442,30.2593,27.5736,27.854,31.5943,28.4962,27.9798,30.7989,14.7747,20.5349,28.7511,12.7762,10.3998,11.2741,19.7535,15.2691
7921.875,27.6823,8.7972,27.6782,29.7236,8.5636,10.5847,30.8924,29.7764,30.0882,25.1958,31.1285,29.701,27.7399,9.7357,18.2281,29.2665,9.7711,11.8466,10.6483,19.6798,13.6972
7937.5,30.2689,10.2107,30.8918,29.4159,12.0194,9.1413,27.9195,30.6082,30.6482,30.1923,27.4205,30.75,32.293,9.5154,19.4036,30.0329,10.487,9.9039,10.4472,19.4683,12.185
7953.125,28.0388,6.5608,27.6233,30.7836,9.7424,11.0825,31.9158,29.0996,30.0248,32.3732,31.1809,29.86,28.0474,9.8769,18.4074,29.2468,8.397,8.0486,8.7914,18.9315,12.8233
7968.75,28.728,7.0828,29.6183,29.3468,8.8897,7.9287,30.2731,29.1579,29.4101,29.1735,30.3863,29.9102,30.6329,6.6244,17.9656,29.6729,7.9688,9.5044,8.5133,17.5703,11.0928
7984.375,29.5899,8.83,28.2649,30.5386,5.8316,7.3289,30.6029,31.905,29.0142,31.7735,29.0578,30.9476,30.774,8.4005,19.0742,30.1509,8.3544,7.8868,9.2342,18.0758,11.3211
