mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-298.82306,43.80191,-17.656223,-4.8656206,-15.84296,15.243692,-2.4716618,-0.38361192,2.8646286,14.231498,4.564557,19.089039,16.603344,2
-292.86578,45.72445,-21.924355,-9.891867,-16.727497,13.80393,-4.658025,-3.49283,0.57442826,11.748174,3.2146916,18.108984,15.574085,2
-290.90237,72.141174,-12.50599,-4.216766,-3.9659936,-0.6079416,-14.203389,-5.0609426,-2.7950191,0.01661045,8.448621,14.271153,18.130829,2
-284.64542,49.779263,-16.727165,-5.8896194,-14.140539,15.46217,-2.016909,-2.2107868,2.4338377,13.462699,4.3034997,19.42632,17.850332,2
-294.74536,71.35788,-16.36256,-8.55538,-3.1558208,1.3706583,-13.42517,-7.001637,-1.574889,1.4759072,9.459969,14.669922,18.714617,2
-288.4184,47.90961,-17.094618,-5.0989437,-13.542988,15.550406,-1.382945,-1.2721083,3.0214832,14.311799,5.4246817,20.421276,18.220093,2
-298.20816,43.23237,-18.618443,-5.1965604,-18.74077,10.706923,-7.208208,-4.6171837,-2.2743983,10.90266,1.8481556,17.85047,14.307173,2
-284.8279,48.714798,-20.239695,-10.56705,-16.239496,15.445215,-2.6139455,-3.4077792,1.9125085,13.139216,4.5583725,19.350565,17.421238,2
-299.5462,45.591347,-20.786705,-5.230394,-12.890987,12.5129175,-4.2973127,-0.83729875,1.8571779,11.974539,3.496667,17.569141,15.98856,2
-297.78638,43.67985,-16.993608,-4.7058935,-15.942517,15.296325,-3.3064504,-1.8909569,1.6433245,13.684222,4.920433,20.024853,16.865067,2
-299.5819,44.691284,-17.203896,-3.4945579,-14.928664,12.719871,-2.396089,-2.8066802,1.1937063,14.0365,3.6430209,20.645657,17.281881,2
-294.23825,47.733475,-19.096575,-7.4824443,-15.820072,14.598114,-3.2138987,-2.2403347,1.4067448,13.304676,4.558211,19.437216,17.235209,2
-298.82883,43.582706,-17.80231,-2.7185836,-15.379811,14.1496315,-3.9094641,-1.6143535,0.06068799,13.39919,4.6429644,20.536406,15.681783,2
-298.8082,43.195667,-17.471895,-2.7019076,-16.079578,13.485273,-4.339112,-0.8417778,0.37863195,13.430234,4.759662,20.698965,16.270977,2
-294.84665,41.496754,-18.6384,-4.960205,-16.856243,15.706176,-3.879044,-2.1493778,0.8851509,13.902865,3.5958514,19.471315,17.1584,2
-306.30792,44.0044,-16.329838,-2.8849888,-14.359702,13.665044,-2.9228034,-1.7816045,1.7834558,13.710029,5.105891,19.752464,16.786036,2
-295.82388,49.025627,-19.050062,-8.167697,-15.287271,13.777627,-2.1451719,-2.3799183,2.2177107,14.120697,5.8247485,19.377556,16.99939,2
-307.95035,43.17039,-17.686653,-1.2865268,-13.373517,13.986698,-3.9745617,-0.0921652,1.0729915,12.461989,3.5602584,18.908682,15.527147,2
-275.9707,48.94956,-24.658085,-13.456446,-13.337511,13.732697,-3.3198283,-5.4097013,4.0283084,13.499414,2.468524,20.11495,19.440767,2
-298.89117,42.03812,-18.579674,-5.4810224,-18.739325,13.398811,-5.5259247,-3.5547268,-1.3505447,12.063357,2.519992,18.144207,13.782125,2
-284.7691,45.71804,-17.48381,-4.903273,-13.832803,16.582724,-2.171614,-1.8952726,2.5110488,13.531743,3.9054463,20.220463,18.172682,2
-283.61215,73.03537,-13.557995,-6.049396,-4.2699556,-0.2845966,-15.674505,-6.5318937,-2.6789382,0.24720132,8.635398,13.170904,17.760513,2
-286.48712,50.144375,-17.019054,-5.968217,-14.475712,13.237502,-2.1622736,-2.2598302,2.4210699,13.990789,5.12986,20.373346,19.583696,2
-284.03766,47.15859,-17.650162,-6.0465655,-14.481114,15.9062195,-1.777038,-2.1380787,2.497598,14.21175,4.594412,20.199238,18.460499,2
-276.16922,51.63506,-21.58645,-13.235984,-18.006407,12.475204,-3.1085362,-5.4008427,2.0663617,14.662418,4.4409647,20.001554,17.306643,2
-297.95984,44.63606,-21.358078,-6.985214,-13.464704,13.545598,-5.8826165,-3.9792507,1.1747243,12.627862,3.9020789,18.408611,16.242163,2
-289.7682,46.848217,-19.334158,-8.956835,-17.446592,14.66305,-2.6186295,-2.1280048,2.0845125,13.489025,4.3283405,20.066494,18.521519,2
-309.89743,41.05434,-15.33669,1.3192956,-14.532407,14.936645,-4.2776875,-0.099482596,-0.27816093,13.123287,3.7813683,18.39259,14.289568,2
-299.30164,45.1787,-18.575157,-5.6133714,-15.95173,15.048846,-3.063456,-2.3960733,0.655598,13.687402,4.294364,20.345936,16.94995,2
-301.81244,48.209904,-17.39481,-5.2242694,-16.12612,13.271383,-4.5606823,-2.6927412,0.40717518,13.836549,5.9214716,20.498499,17.193167,2
-296.98004,42.14985,-17.61747,-2.9428918,-15.832237,15.199033,-3.7143369,-1.4519762,1.2513673,13.920092,3.3789256,20.089977,16.155996,2
-298.4354,45.640797,-17.327456,-4.923425,-16.52325,15.029961,-3.4228625,-2.319556,1.5038204,14.597818,3.9557886,19.572756,16.92909,2
-307.7976,48.788467,-18.993528,-5.7957253,-14.541876,13.516623,-1.6395229,-0.18781328,0.09878925,10.900897,3.6357527,17.695326,15.380877,2
-292.2165,46.68436,-19.236635,-8.185332,-16.71764,14.256239,-1.9742187,-2.6019566,2.0386183,14.157034,3.9398706,19.003183,17.382122,2
-289.41855,46.365,-20.981127,-9.433296,-17.821589,11.091019,-6.469611,-3.45047,1.7174222,12.003925,2.9442883,19.068449,15.803897,2
-285.36133,49.718887,-19.859919,-10.333243,-16.377357,14.432949,-2.5616364,-4.275123,1.160534,13.003113,3.7599592,19.723759,18.106462,2
-283.15927,47.703835,-18.059788,-6.835289,-14.80583,16.022812,-1.6201926,-2.455523,2.434124,13.638896,3.6959314,20.293947,18.379133,2
-290.37436,48.016003,-17.12368,-5.0165453,-12.894332,15.880644,-1.464332,-2.5843909,2.302167,14.518458,5.7055655,20.027517,18.344543,2
-287.889,45.23818,-16.547169,-3.9244006,-14.304715,16.536558,-1.610118,-0.8730705,2.8828037,14.637119,5.0636206,20.71884,17.418566,2
-330.10892,65.8608,-11.83927,-2.7675922,-7.6881895,4.656567,-0.71575755,3.859017,1.2475758,6.4856796,10.633222,17.794931,17.535297,2
-291.28162,48.230137,-18.564379,-9.334601,-18.129786,14.3063,-3.2278855,-3.0958126,2.1595619,13.950651,4.064111,20.339169,18.142601,2
-305.2454,44.204742,-17.21314,-2.3359363,-15.195391,13.424904,-4.0455914,-1.636713,0.5143652,13.8323965,4.0374174,18.50741,14.412036,2
-285.85455,51.151638,-22.182922,-12.39042,-14.972245,13.087371,-3.0441124,-4.8481135,1.9101129,13.156047,4.86248,19.323967,18.755219,2
-300.4622,38.93611,-17.293352,-2.3893807,-18.068506,14.347388,-6.1386485,-2.435767,-0.77832144,12.699425,2.8635952,18.769674,13.445204,2
-290.59363,42.936356,-19.07874,-5.4525113,-15.919582,15.697171,-3.77011,-2.2877548,1.6454754,13.792422,2.8588169,19.5484,17.367847,2
-300.0335,36.825806,-19.972734,-4.291148,-18.862053,12.719851,-8.205573,-4.695047,-2.443372,10.977134,0.1662637,15.725573,12.42013,2
-299.40686,44.856762,-19.966305,-5.2571564,-13.496533,14.504498,-3.9550724,-1.219308,2.1946483,13.018766,4.278481,19.632154,16.7087,2
-292.88568,48.680973,-23.999662,-11.234114,-11.84182,13.761695,-4.5698743,-3.792621,3.6246042,12.681688,4.9641023,19.13699,18.225636,2
-297.66406,45.828503,-19.252968,-6.1315823,-15.282941,14.44019,-3.358728,-1.6529323,2.1714675,13.707117,3.457987,19.353235,17.272945,2
-289.84586,47.733025,-22.251053,-9.458883,-14.09535,13.551969,-3.9932804,-2.3013585,3.4686763,13.406374,4.0011077,19.127672,17.749498,2
-309.8658,43.50043,-24.754053,-10.901907,-17.995905,8.39434,-8.328308,-7.0205507,-4.12728,8.049925,0.6136375,13.506236,11.234373,2
-299.02957,45.624092,-19.08346,-5.799253,-15.009538,14.492501,-3.13408,-1.7448032,1.7694614,13.675155,4.5395947,19.759298,16.7118,2
-292.19504,41.77715,-22.641962,-8.485431,-15.830388,14.640967,-4.514064,-3.5877373,0.74345183,12.313571,2.61132,18.124739,15.667997,2
-283.68552,46.439198,-20.057487,-9.125351,-16.60093,14.89521,-2.8359075,-4.105041,1.8070269,13.803026,3.119751,20.198494,17.363558,2
-311.65256,43.047195,-18.848717,-3.0540144,-13.650621,15.531389,-1.9074135,0.5203673,-0.5074871,10.707664,3.410683,18.749681,15.760545,2
-283.20963,47.36941,-20.090248,-12.219769,-20.504698,14.46208,-2.1404195,-2.3215628,2.8818464,14.3270235,3.397447,18.700943,17.063948,2
-288.97418,71.14027,-14.725965,-6.8341722,-3.906126,0.82979625,-13.944281,-5.1018176,-2.020204,-0.24346393,8.876018,14.251034,17.456587,2
-285.534,45.953903,-17.662495,-5.6457586,-14.586036,16.165758,-1.4858724,-1.6713524,3.168366,14.67405,4.2153044,20.736116,18.226622,2
-317.87567,65.97714,-10.5694475,-2.5250998,-10.828323,-0.8094455,-11.464527,0.007862595,3.4742248,8.728007,11.154267,17.648735,19.55023,4
-321.46017,65.789665,-10.601115,-1.7655405,-9.6611395,0.46409512,-9.496067,0.83013284,2.3524024,7.6898856,11.560804,17.848696,18.549318,4
-322.48715,64.76481,-11.312027,-1.81514,-8.527909,-0.13221283,-9.863563,-0.422556,2.351436,7.8764687,12.053684,19.750645,20.785166,4
-319.0067,67.34697,-10.532792,-3.5197873,-12.260234,-1.8136543,-9.94778,1.4709824,4.3239713,9.453497,11.992413,18.86406,18.844473,4
-321.22745,66.29164,-12.941722,-5.1318045,-11.294349,-0.17682908,-8.177226,1.008635,3.4967945,9.007589,11.8297,18.618698,18.51852,4
-318.8693,66.42206,-10.788765,-2.7764645,-10.594301,-0.8432324,-10.933164,0.83743477,4.3822584,9.331027,11.647559,17.758987,18.6099,4
-317.6792,66.17722,-13.216163,-4.3476343,-9.179987,-0.255943,-9.908624,-0.35891658,3.56821,8.642469,11.300153,17.868162,19.409542,4
-323.2439,67.089035,-13.965547,-6.6495843,-10.334888,1.2564548,-5.2065034,0.39538285,2.6589131,10.040551,13.986654,19.858274,19.149094,4
-284.45612,70.41001,-14.307083,-9.015932,-10.772548,-1.5864421,-16.43753,-3.019362,3.0092483,6.8796415,12.047828,16.88188,20.108583,4
-281.66693,69.9331,-13.991595,-8.449496,-11.000416,-2.7743874,-15.8980465,-2.653315,3.210034,7.704598,12.872781,17.344206,19.992407,4
-299.75293,69.601105,-13.6724205,-7.3882456,-9.651609,0.0844359,-13.145057,-3.2104118,1.5084324,6.533867,11.435701,17.367775,20.140028,4
-321.90375,67.83284,-11.945874,-5.0562606,-13.088885,-1.2868141,-7.9807324,0.37206683,2.2661436,10.179252,14.233967,20.926464,19.091753,4
-293.00436,68.184875,-14.0680685,-6.9446716,-8.948592,0.04462381,-14.42755,-2.6703959,2.3106127,6.1439104,11.048978,16.7805,20.164282,4
-298.29205,65.97158,-13.781546,-6.662917,-10.28231,1.0161146,-13.220067,-0.7410081,3.6030354,7.346142,11.996694,17.614275,19.969612,4
-309.87982,67.65028,-14.067985,-5.7601132,-8.054381,1.5379841,-9.119944,0.6147205,3.4862173,6.5958495,10.408704,17.167751,19.096449,4
-319.67758,66.245514,-13.550329,-3.9223993,-6.9381866,1.9606655,-8.012197,0.8228734,3.604997,6.8113685,9.495023,16.235147,18.398882,4
-324.1676,66.254196,-7.800753,-4.6552396,-21.567926,-5.5486856,-10.449912,1.1143435,1.2906654,11.478145,16.518303,25.31373,23.5661,5
-327.54147,65.29722,-7.745053,-2.2183623,-18.662067,-5.004835,-9.465745,1.7760302,1.988208,11.926529,16.183025,23.997143,21.069183,5
-332.64594,60.92252,-9.64652,1.1267954,-12.213305,-2.712587,-7.6395564,2.373738,1.5893862,10.26852,15.3972845,23.760729,20.848131,5
-333.35294,65.003654,-6.686456,-0.9930028,-18.611885,-2.9754004,-7.0718503,2.429377,-0.56787556,9.012019,13.538,23.470228,21.746326,5
-323.34586,68.0333,-6.3269024,-4.715507,-22.467403,-6.0584397,-10.725776,0.37939918,0.46061727,11.020453,16.804394,25.986053,24.142544,5
-336.21173,64.26917,-5.975124,0.576647,-17.204153,-3.0962012,-6.9609957,3.1702387,0.60797775,9.448707,13.341552,22.579195,21.086971,5
-340.0432,61.557167,-8.569451,1.4391503,-13.05542,-0.5572607,-4.1775618,5.554159,3.239264,10.472807,12.967575,21.155878,18.460897,5
-325.50943,63.51019,-16.437326,-5.906973,-5.317508,3.353494,-2.6840394,2.8994238,3.9042833,8.533449,13.027054,18.289597,19.118484,5
-328.79184,61.74157,-14.680908,-4.1080565,-8.082697,6.6976604,0.14133011,6.017527,3.3477612,7.815114,11.004795,16.713047,16.518972,6
-335.3866,65.58091,-8.273908,-0.402238,-11.191331,4.255026,-0.054651693,5.3517613,1.5655676,8.304832,10.59691,17.657558,16.706081,6
-322.0532,62.98065,-10.63801,-1.1508521,-8.891271,3.7887046,-2.5365508,5.338341,3.537405,7.856341,10.937507,16.922613,15.456631,6
-335.39792,65.694984,-9.459435,-1.2071505,-10.024426,6.271226,1.7952437,6.7983694,2.8122792,8.680769,10.533817,16.889494,15.606113,6
-314.98813,62.13987,-15.8756485,-2.3999393,-1.6370001,4.8843555,-5.1225495,4.832259,7.943448,8.47195,11.686425,18.418083,20.035374,6
-299.3194,68.81554,-19.021305,-9.742077,-2.5830164,7.2938223,-3.7537873,3.77831,6.6140375,6.984161,13.26759,18.79685,20.870764,6
-323.59195,62.246265,-13.841901,-1.9207034,-5.8024445,4.6638517,-3.271362,5.301277,6.7079015,9.677126,10.900204,17.34377,17.572882,6
-325.1525,62.82315,-14.742293,-4.461063,-7.867401,4.6168823,-2.7698514,4.5906167,6.0931845,9.772468,10.634715,16.931396,17.943058,6
-346.8944,62.996616,-8.989556,1.6825022,-7.9669404,6.386327,2.5156043,7.5187235,3.27446,9.084185,10.455041,16.895267,15.57198,6
-351.48093,61.641674,-8.359589,2.9487784,-6.733566,7.0939035,2.2877448,6.8507833,2.9870427,8.718472,10.50713,17.090256,15.882631,6
-342.75055,65.988174,-5.4176564,2.5492842,-12.127415,3.337244,-0.67127514,6.147072,0.9338746,8.393478,10.132014,17.346273,16.217861,6
-361.24902,58.978867,-8.956781,3.640728,-6.0488048,6.4392257,2.0500536,7.5479445,3.9000587,8.605592,10.15496,16.40268,15.455469,6
-351.28586,61.230156,-8.791167,1.9491808,-7.9988737,6.16054,1.7869648,7.018456,3.2187903,8.973741,10.889419,17.041765,15.887563,6
-352.65134,61.432465,-7.4827356,3.279653,-8.9084,6.5369954,2.248776,7.631374,2.2936554,8.623619,9.740995,16.37171,16.09907,6
-325.34885,65.49227,-13.023919,-6.8001757,-12.2808,6.632269,1.2008662,5.593416,2.7709339,7.813881,10.639957,18.905792,19.615,6
-326.312,64.73329,-13.557882,-6.4452205,-10.931694,7.2713437,1.8039608,5.8190136,3.0799632,8.315513,11.258047,18.601704,18.86118,6
-319.90796,67.81611,-15.633771,-10.856657,-12.8563175,5.810277,-0.17750289,4.6119075,4.003768,8.899337,11.825182,18.428133,19.420855,6
-348.94016,61.622066,-11.32272,-0.022934355,-7.902383,5.800442,2.0398958,6.230499,2.2049537,7.9861383,10.135211,16.90312,15.785441,6
-343.0865,65.18366,-7.3946767,1.2420808,-11.97378,3.798409,0.4751126,5.795445,-0.7049982,7.1331205,10.897376,18.881878,16.95561,6
-342.87433,64.45302,-7.17264,2.4422886,-8.628695,7.3284893,2.882824,6.42537,0.69393307,9.254266,11.962924,17.270294,14.208242,6
-346.62943,62.629765,-8.116662,1.1241835,-11.977915,3.484701,0.8500294,6.1689363,0.055957507,8.022817,11.340251,18.052542,16.015123,6
-346.46756,62.396454,-6.924755,2.9199047,-10.240207,6.1771483,1.1083336,7.1047335,1.5678102,8.577064,10.825618,18.225231,17.418327,6
-343.64056,62.143433,-8.970012,1.0792825,-11.02346,5.511761,2.4989774,7.0308633,0.026969785,7.145178,9.714339,17.72718,16.75792,6
-351.8645,62.389614,-6.5940647,3.4383285,-10.326577,3.7260144,0.5916753,6.6654897,0.29475823,7.0705104,10.156283,17.576523,17.149097,6
-360.4431,59.899384,-4.9597716,6.2671294,-8.164753,5.0172796,-0.19939595,7.2169504,3.6015217,9.304709,10.259126,16.323193,15.676347,6
-342.33133,63.150204,-10.041084,-1.3813659,-11.833799,6.459377,2.7807674,6.2229257,-0.401943,8.024664,11.568011,18.351406,15.967528,6
-379.48987,54.96801,-5.268706,8.822424,-4.408468,7.42743,1.6716846,7.7219048,3.695601,9.099768,10.525361,15.840418,15.271484,6
-345.704,61.506744,-5.4925947,4.364779,-10.894472,5.175722,0.038684845,7.0458813,1.5305293,9.146473,11.551954,18.450418,17.219172,6
-349.30905,61.713573,-4.2489414,5.1196284,-11.111793,4.511861,-0.703282,6.138935,0.47507563,7.9333563,11.149014,19.188581,19.330746,6
-400.02286,51.78442,-4.608928,9.156557,-1.936425,6.30757,2.2967217,7.189284,5.3459105,9.130116,10.564099,14.30026,14.803254,6
-341.12677,62.566986,-5.6383324,3.8626997,-11.605642,4.354694,-0.8701274,7.431251,2.3187368,9.330961,10.44593,17.68683,16.590984,6
-369.60727,58.27434,-7.105475,4.3522635,-8.437124,5.4444304,2.5832386,9.141495,3.2874022,7.431366,9.43628,15.883393,15.294546,6
-340.78616,65.627335,-5.6887608,2.292066,-12.993619,2.3823023,-0.8282933,6.542629,0.93649656,7.415712,8.960483,17.276512,15.9346695,6
-336.9377,65.70816,-7.314083,-0.5409471,-15.415269,1.8298045,0.20036197,7.9293303,1.134271,7.1558,8.842738,16.247646,15.033532,6
-373.21164,56.120525,-7.6202154,4.3561983,-8.632937,4.3720584,2.4139123,8.744964,2.5302563,7.41036,9.67766,15.804048,15.440839,6
-330.99136,61.38164,-12.382985,-2.9894621,-9.843839,7.4142685,1.4900999,6.755157,3.9484928,8.750775,10.484338,18.266655,17.78693,6
-329.19324,64.17118,-11.328406,-2.225232,-9.532725,3.1131954,-2.7511652,5.411866,5.3662972,9.385659,10.082974,16.271957,16.78506,6
-112.820404,21.941683,-33.455017,-0.30263117,-1.3336697,3.5674686,-9.45322,8.261498,5.3483105,5.0158143,7.3344817,14.780028,12.71007,0
-125.30638,24.322311,-33.381626,-1.8956156,-1.9625367,1.924964,-9.729536,7.9251866,5.683499,5.6789246,8.311702,15.586523,14.0535,0
-121.74136,21.205599,-34.549118,-1.4415783,-0.61468637,3.8890789,-9.944392,6.8740373,5.214739,5.9018025,8.381456,15.394522,13.4392605,0
-122.43731,20.703579,-33.49302,-0.11613362,-1.7926801,2.953521,-9.053709,9.023114,5.350693,5.584149,8.221602,15.526984,12.771035,0
-186.9314,32.189922,-30.198488,-4.813487,-5.1913238,2.0075877,-10.109689,8.854547,6.5849957,5.395943,9.589474,16.407234,15.264806,0
-121.74255,20.126793,-33.869213,-0.83502996,-2.299132,4.0601044,-8.294601,9.197247,5.699833,6.0118847,7.4540796,14.427168,11.876735,0
-154.03088,25.486862,-33.12766,-2.8529418,-2.794291,2.3047686,-8.304475,10.303876,7.0530777,5.146508,7.967314,15.562589,13.493648,0
-108.9124,22.140947,-35.43641,-2.219565,-0.5591691,2.8623378,-8.92777,8.642465,5.3312764,3.7578278,6.7571735,14.776328,12.605829,0
-137.56511,24.245022,-34.061012,-2.7485065,-2.1720138,2.1885772,-8.59322,9.2917385,6.7468452,5.720285,8.1760025,15.135686,12.289585,0
-136.77806,23.037577,-32.310574,-0.34261122,-2.312337,3.5229526,-8.706571,8.309644,5.342356,6.2135506,7.9000173,14.941101,11.747185,0
-146.465,27.707561,-34.766293,-5.6940756,-1.4974625,2.6183527,-8.605346,9.308696,7.665168,4.337943,7.3247695,14.158652,13.746077,0
-168.69624,29.272495,-31.593002,-2.9252558,-2.8180792,2.193669,-7.5922303,9.727343,6.5566645,5.0826497,8.034198,15.854641,14.39653,0
-120.39756,19.711088,-35.172527,-1.2266251,-0.72316456,2.4516492,-9.500245,9.662107,7.5002613,5.4847007,6.894279,14.92166,12.900759,0
-129.9518,21.888039,-34.735928,-1.9371821,-0.87353915,3.499569,-8.883251,10.0561695,6.5004826,4.7405825,7.3785005,13.773359,12.314696,0
-153.98177,25.37607,-33.598114,-2.7664697,-1.6545179,2.4473503,-7.350163,10.325228,6.667392,4.580761,7.4696245,15.7305,13.218902,0
-249.53816,29.160023,-15.20045,3.483491,-21.340475,9.257022,-5.6921616,8.568667,-1.9598045,12.156057,5.816309,11.955357,12.644242,0
-277.19226,40.91743,-13.689883,1.1432276,-18.755701,9.876364,-2.7730165,8.918674,-0.5440231,12.1606655,8.0246105,13.105385,13.958486,0
-272.767,53.28684,-5.885039,7.2587166,-7.5644717,12.500471,2.0212538,8.231692,1.5889355,11.9610615,9.609489,13.654699,13.631313,0
-121.1937,23.155712,-34.82862,-2.4416966,-1.1477044,2.2667234,-8.84083,8.824565,5.9437265,4.4212966,7.436026,15.081166,12.802772,0
-162.82414,29.801756,-33.515785,-4.3805346,-0.19147396,1.5247468,-8.532502,7.8744464,6.809057,4.3343086,8.28294,16.06574,14.613704,0
-137.96835,25.698738,-33.21688,-2.5893147,-2.293124,3.0736625,-7.967313,8.904023,5.576124,4.9837103,8.051003,15.531767,12.814605,0
-106.98425,20.327612,-34.766613,-1.1543651,-2.1856441,2.4851432,-7.948234,11.078784,7.0568266,5.395965,6.6441064,14.520714,12.090274,0
-325.0434,58.441223,-13.013318,-1.1527885,-12.82347,0.16424163,-5.544585,4.776478,2.9425652,10.708736,13.245689,21.251287,18.082682,1
-316.72464,50.073666,-15.969033,0.85448617,-10.139584,0.9150282,-6.339374,6.124879,4.0467596,9.4952345,11.046505,19.95915,18.472496,1
-325.76117,59.224224,-12.970701,-1.6666415,-13.102573,0.24843319,-5.013591,5.150735,3.6035078,11.129876,13.62843,21.61766,18.049416,1
-296.95044,53.635445,-17.676472,-2.6128514,-10.106301,-2.6441042,-10.114421,3.4352574,4.1333466,9.270231,13.123966,20.90397,18.552921,1
-313.61,58.970562,-14.919531,-3.0819588,-11.823513,-0.6064885,-7.4153204,3.2569008,2.5170445,9.08907,12.981564,20.929214,18.904032,1
-325.9453,58.7273,-11.542295,-0.030393869,-13.631662,-1.4474981,-6.772479,4.544103,2.5729806,9.893689,12.595504,22.067364,19.953924,1
-326.40088,59.79965,-11.46765,-1.1355373,-14.56717,-1.3472164,-6.764668,4.051236,2.548754,10.383055,13.039038,21.786858,18.830122,1
-310.54782,46.42911,-17.585285,2.5099804,-7.2121644,1.3836374,-7.342908,6.043583,4.8818455,10.134836,11.291371,19.336895,17.920464,1
-327.9251,58.30984,-11.496773,1.4162614,-11.153939,0.4328645,-5.003625,4.740157,2.6180913,10.441208,12.605475,20.605433,17.983028,1
-305.71194,44.46189,-19.126768,2.7372813,-5.4093747,2.470021,-6.093148,7.1282387,5.438093,9.335022,9.870933,18.040148,17.303667,1
-323.52255,64.36645,-13.875262,-3.498724,-7.64574,5.599994,-0.2527973,6.3184757,4.6628504,8.87138,9.946808,16.512066,17.336422,1
-318.34555,55.429134,-14.012546,0.12495013,-10.855465,-0.67215306,-7.1198454,4.385257,3.5020306,10.149508,12.605271,20.550066,18.155533,1
-316.79254,53.8397,-13.649692,0.38723153,-12.948987,-1.6693742,-9.182478,4.093861,3.4943788,10.938588,13.6851845,22.183084,19.375973,1
